"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1064,26 Jun 2020 16:28:13.643,26 Jun 2020 16:39:28.364,674.721
1065,26 Jun 2020 18:07:28.459,26 Jun 2020 18:10:00.152,151.693
1066,27 Jun 2020 03:54:18.909,27 Jun 2020 04:04:37.273,618.364
1067,27 Jun 2020 05:27:49.473,27 Jun 2020 05:39:07.336,677.863
1068,27 Jun 2020 07:03:07.015,27 Jun 2020 07:09:25.811,378.796
1069,27 Jun 2020 14:36:48.039,27 Jun 2020 14:46:31.655,583.616
1070,27 Jun 2020 16:09:18.195,27 Jun 2020 16:20:50.211,692.016
1071,27 Jun 2020 17:46:25.087,27 Jun 2020 17:52:58.250,393.163
1072,28 Jun 2020 03:35:56.351,28 Jun 2020 03:45:11.323,554.972
1073,28 Jun 2020 05:09:02.265,28 Jun 2020 05:20:35.145,692.880
1074,28 Jun 2020 06:43:51.527,28 Jun 2020 06:51:51.225,479.699
1075,28 Jun 2020 14:18:50.565,28 Jun 2020 14:27:30.040,519.475
1076,28 Jun 2020 15:50:32.373,28 Jun 2020 16:02:08.139,695.766
1077,28 Jun 2020 17:26:26.387,28 Jun 2020 17:34:58.707,512.320
1078,29 Jun 2020 03:17:46.405,29 Jun 2020 03:25:26.370,459.965
1079,29 Jun 2020 04:50:18.419,29 Jun 2020 05:01:53.930,695.511
1080,29 Jun 2020 06:24:46.459,29 Jun 2020 06:34:00.192,553.733
1081,29 Jun 2020 14:01:06.908,29 Jun 2020 14:08:20.590,433.683
1082,29 Jun 2020 15:31:55.671,29 Jun 2020 15:43:22.596,686.926
1083,29 Jun 2020 17:06:51.860,29 Jun 2020 17:16:41.569,589.709
1084,30 Jun 2020 03:00:03.895,30 Jun 2020 03:05:07.203,303.308
1085,30 Jun 2020 04:31:38.224,30 Jun 2020 04:43:03.398,685.174
1086,30 Jun 2020 06:05:47.644,30 Jun 2020 06:15:56.961,609.317
1087,30 Jun 2020 13:43:44.369,30 Jun 2020 13:48:56.093,311.724
1088,30 Jun 2020 15:13:27.966,30 Jun 2020 15:24:33.738,665.772
1089,30 Jun 2020 16:47:33.236,30 Jun 2020 16:58:14.746,641.510
1090,1 Jul 2020 04:13:02.326,1 Jul 2020 04:24:02.819,660.493
1091,1 Jul 2020 05:46:53.342,1 Jul 2020 05:57:43.383,650.041
1092,1 Jul 2020 07:23:02.163,1 Jul 2020 07:26:40.492,218.330
1093,1 Jul 2020 14:55:09.458,1 Jul 2020 15:05:41.398,631.940
1094,1 Jul 2020 16:28:27.045,1 Jul 2020 16:39:41.468,674.423
1095,1 Jul 2020 18:07:44.809,1 Jul 2020 18:10:10.683,145.874
1096,2 Jul 2020 03:54:31.926,2 Jul 2020 04:04:50.877,618.951
1097,2 Jul 2020 05:28:02.732,2 Jul 2020 05:39:20.351,677.619
1098,2 Jul 2020 07:03:20.661,2 Jul 2020 07:09:38.087,377.426
1099,2 Jul 2020 14:37:00.759,2 Jul 2020 14:46:45.043,584.284
1100,2 Jul 2020 16:09:31.478,2 Jul 2020 16:21:03.368,691.890
1101,2 Jul 2020 17:46:39.403,2 Jul 2020 17:53:10.730,391.327
1102,3 Jul 2020 03:36:09.258,3 Jul 2020 03:45:25.110,555.852
1103,3 Jul 2020 05:09:15.487,3 Jul 2020 05:20:48.264,692.777
1104,3 Jul 2020 06:44:05.010,3 Jul 2020 06:52:03.737,478.726
1105,3 Jul 2020 14:19:03.140,3 Jul 2020 14:27:43.505,520.365
1106,3 Jul 2020 15:50:45.545,3 Jul 2020 16:02:21.341,695.797
1107,3 Jul 2020 17:26:40.314,3 Jul 2020 17:35:11.498,511.184
1108,4 Jul 2020 03:17:59.121,4 Jul 2020 03:25:40.428,461.307
1109,4 Jul 2020 04:50:31.604,4 Jul 2020 05:02:07.155,695.551
1110,4 Jul 2020 06:24:59.858,4 Jul 2020 06:34:12.859,553.000
1111,4 Jul 2020 14:01:19.287,4 Jul 2020 14:08:34.180,434.893
1112,4 Jul 2020 15:32:08.736,4 Jul 2020 15:43:35.840,687.105
1113,4 Jul 2020 17:07:05.563,4 Jul 2020 17:16:54.510,588.948
1114,5 Jul 2020 03:00:16.085,5 Jul 2020 03:05:21.870,305.784
1115,5 Jul 2020 04:31:51.366,5 Jul 2020 04:43:16.735,685.370
1116,5 Jul 2020 06:06:00.986,5 Jul 2020 06:16:09.755,608.769
1117,5 Jul 2020 13:43:56.397,5 Jul 2020 13:49:09.965,313.568
1118,5 Jul 2020 15:13:40.923,5 Jul 2020 15:24:47.024,666.100
1119,5 Jul 2020 16:47:46.774,5 Jul 2020 16:58:27.782,641.008
1120,6 Jul 2020 04:13:15.413,6 Jul 2020 04:24:16.278,660.865
1121,6 Jul 2020 05:47:06.640,6 Jul 2020 05:57:56.290,649.650
1122,6 Jul 2020 07:23:16.368,6 Jul 2020 07:26:52.136,215.767
1123,6 Jul 2020 13:28:01.148,6 Jul 2020 13:28:24.211,23.063
1124,6 Jul 2020 14:55:22.303,6 Jul 2020 15:05:54.730,632.427
1125,6 Jul 2020 16:28:40.448,6 Jul 2020 16:39:54.571,674.123
1126,6 Jul 2020 18:08:01.288,6 Jul 2020 18:10:21.086,139.798
1127,7 Jul 2020 03:54:44.941,7 Jul 2020 04:05:04.480,619.539
1128,7 Jul 2020 05:28:15.991,7 Jul 2020 05:39:33.364,677.373
1129,7 Jul 2020 07:03:34.310,7 Jul 2020 07:09:50.359,376.049
1130,7 Jul 2020 14:37:13.480,7 Jul 2020 14:46:58.430,584.950
1131,7 Jul 2020 16:09:44.762,7 Jul 2020 16:21:16.524,691.762
1132,7 Jul 2020 17:46:53.726,7 Jul 2020 17:53:23.204,389.479
1133,8 Jul 2020 03:36:22.165,8 Jul 2020 03:45:38.894,556.729
1134,8 Jul 2020 05:09:28.709,8 Jul 2020 05:21:01.378,692.668
1135,8 Jul 2020 06:44:18.495,8 Jul 2020 06:52:16.243,477.748
1136,8 Jul 2020 14:19:15.716,8 Jul 2020 14:27:56.968,521.252
1137,8 Jul 2020 15:50:58.717,8 Jul 2020 16:02:34.543,695.825
1138,8 Jul 2020 17:26:54.242,8 Jul 2020 17:35:24.287,510.044
1139,9 Jul 2020 03:18:11.837,9 Jul 2020 03:25:54.480,462.643
1140,9 Jul 2020 04:50:44.788,9 Jul 2020 05:02:20.378,695.590
1141,9 Jul 2020 06:25:13.257,9 Jul 2020 06:34:25.522,552.265
1142,9 Jul 2020 14:01:31.669,9 Jul 2020 14:08:47.765,436.095
1143,9 Jul 2020 15:32:21.801,9 Jul 2020 15:43:49.082,687.282
1144,9 Jul 2020 17:07:19.266,9 Jul 2020 17:17:07.449,588.184
1145,10 Jul 2020 03:00:28.285,10 Jul 2020 03:05:36.522,308.237
1146,10 Jul 2020 04:32:04.505,10 Jul 2020 04:43:30.069,685.564
1147,10 Jul 2020 06:06:14.327,10 Jul 2020 06:16:22.546,608.219
1148,10 Jul 2020 13:44:08.431,10 Jul 2020 13:49:23.821,315.390
1149,10 Jul 2020 15:13:53.880,10 Jul 2020 15:25:00.307,666.426
1150,10 Jul 2020 16:48:00.312,10 Jul 2020 16:58:40.815,640.503
1151,11 Jul 2020 04:13:28.499,11 Jul 2020 04:24:29.734,661.235
1152,11 Jul 2020 05:47:19.937,11 Jul 2020 05:58:09.193,649.257
1153,11 Jul 2020 07:23:30.589,11 Jul 2020 07:27:03.756,213.167
1154,11 Jul 2020 13:28:04.649,11 Jul 2020 13:28:46.532,41.882
1155,11 Jul 2020 14:55:35.147,11 Jul 2020 15:06:08.058,632.911
1156,11 Jul 2020 16:28:53.850,11 Jul 2020 16:40:07.671,673.821
1157,11 Jul 2020 18:08:17.906,11 Jul 2020 18:10:31.346,133.440
1158,12 Jul 2020 03:54:57.955,12 Jul 2020 04:05:18.078,620.123
1159,12 Jul 2020 05:28:29.248,12 Jul 2020 05:39:46.373,677.125
1160,12 Jul 2020 07:03:47.959,12 Jul 2020 07:10:02.624,374.665
1161,12 Jul 2020 14:37:26.200,12 Jul 2020 14:47:11.813,585.612
1162,12 Jul 2020 16:09:58.044,12 Jul 2020 16:21:29.676,691.633
1163,12 Jul 2020 17:47:08.051,12 Jul 2020 17:53:35.670,387.618
1164,13 Jul 2020 03:36:35.071,13 Jul 2020 03:45:52.672,557.601
1165,13 Jul 2020 05:09:41.929,13 Jul 2020 05:21:14.494,692.565
1166,13 Jul 2020 06:44:31.977,13 Jul 2020 06:52:28.745,476.768
1167,13 Jul 2020 14:19:28.291,13 Jul 2020 14:28:10.426,522.135
1168,13 Jul 2020 15:51:11.888,13 Jul 2020 16:02:47.740,695.852
1169,13 Jul 2020 17:27:08.171,13 Jul 2020 17:35:37.070,508.899
1170,14 Jul 2020 03:18:24.555,14 Jul 2020 03:26:08.525,463.970
1171,14 Jul 2020 04:50:57.969,14 Jul 2020 05:02:33.596,695.627
1172,14 Jul 2020 06:25:26.654,14 Jul 2020 06:34:38.182,551.528
1173,14 Jul 2020 14:01:44.051,14 Jul 2020 14:09:01.345,437.294
1174,14 Jul 2020 15:32:34.864,14 Jul 2020 15:44:02.321,687.457
1175,14 Jul 2020 17:07:32.968,14 Jul 2020 17:17:20.384,587.416
1176,15 Jul 2020 03:00:40.496,15 Jul 2020 03:05:51.157,310.661
1177,15 Jul 2020 04:32:17.643,15 Jul 2020 04:43:43.398,685.755
1178,15 Jul 2020 06:06:27.665,15 Jul 2020 06:16:35.333,607.668
1179,15 Jul 2020 13:44:20.469,15 Jul 2020 13:49:37.676,317.207
1180,15 Jul 2020 15:14:06.836,15 Jul 2020 15:25:13.583,666.747
1181,15 Jul 2020 16:48:13.853,15 Jul 2020 16:58:53.843,639.991
1182,16 Jul 2020 04:13:41.584,16 Jul 2020 04:24:43.186,661.602
1183,16 Jul 2020 05:47:33.231,16 Jul 2020 05:58:22.094,648.862
1184,16 Jul 2020 07:23:44.819,16 Jul 2020 07:27:15.362,210.544
1185,16 Jul 2020 13:28:11.211,16 Jul 2020 13:29:05.790,54.579
1186,16 Jul 2020 14:55:47.990,16 Jul 2020 15:06:21.384,633.394
1187,16 Jul 2020 16:29:07.252,16 Jul 2020 16:40:20.768,673.516
1188,16 Jul 2020 18:08:34.695,16 Jul 2020 18:10:41.433,126.738
1189,17 Jul 2020 03:55:10.969,17 Jul 2020 04:05:31.672,620.703
1190,17 Jul 2020 05:28:42.504,17 Jul 2020 05:39:59.380,676.876
1191,17 Jul 2020 07:04:01.607,17 Jul 2020 07:10:14.885,373.279
1192,17 Jul 2020 14:37:38.921,17 Jul 2020 14:47:25.195,586.274
1193,17 Jul 2020 16:10:11.326,17 Jul 2020 16:21:42.827,691.501
1194,17 Jul 2020 17:47:22.384,17 Jul 2020 17:53:48.126,385.742
1195,18 Jul 2020 03:36:47.978,18 Jul 2020 03:46:06.446,558.468
1196,18 Jul 2020 05:09:55.148,18 Jul 2020 05:21:27.605,692.457
1197,18 Jul 2020 06:44:45.460,18 Jul 2020 06:52:41.245,475.786
1198,18 Jul 2020 14:19:40.867,18 Jul 2020 14:28:23.884,523.016
1199,18 Jul 2020 15:51:25.060,18 Jul 2020 16:03:00.936,695.877
1200,18 Jul 2020 17:27:22.103,18 Jul 2020 17:35:49.849,507.746
1201,19 Jul 2020 03:18:37.281,19 Jul 2020 03:26:22.565,465.284
1202,19 Jul 2020 04:51:11.150,19 Jul 2020 05:02:46.813,695.662
1203,19 Jul 2020 06:25:40.050,19 Jul 2020 06:34:50.840,550.790
1204,19 Jul 2020 14:01:56.435,19 Jul 2020 14:09:14.924,438.490
1205,19 Jul 2020 15:32:47.929,19 Jul 2020 15:44:15.559,687.630
1206,19 Jul 2020 17:07:46.673,19 Jul 2020 17:17:33.316,586.644
1207,20 Jul 2020 03:00:52.720,20 Jul 2020 03:06:05.779,313.059
1208,20 Jul 2020 04:32:30.781,20 Jul 2020 04:43:56.726,685.945
1209,20 Jul 2020 06:06:41.003,20 Jul 2020 06:16:48.118,607.116
1210,20 Jul 2020 13:44:32.512,20 Jul 2020 13:49:51.525,319.013
1211,20 Jul 2020 15:14:19.793,20 Jul 2020 15:25:26.863,667.070
1212,20 Jul 2020 16:48:27.392,20 Jul 2020 16:59:06.871,639.480
1213,21 Jul 2020 04:13:54.669,21 Jul 2020 04:24:56.636,661.967
1214,21 Jul 2020 05:47:46.524,21 Jul 2020 05:58:34.993,648.469
1215,21 Jul 2020 07:23:59.066,21 Jul 2020 07:27:26.954,207.888
1216,21 Jul 2020 13:28:18.994,21 Jul 2020 13:29:23.826,64.832
1217,21 Jul 2020 14:56:00.835,21 Jul 2020 15:06:34.709,633.874
1218,21 Jul 2020 16:29:20.655,21 Jul 2020 16:40:33.864,673.209
1219,21 Jul 2020 18:08:51.674,21 Jul 2020 18:10:51.328,119.654
1220,22 Jul 2020 03:55:23.983,22 Jul 2020 04:05:45.264,621.281
1221,22 Jul 2020 05:28:55.760,22 Jul 2020 05:40:12.385,676.626
1222,22 Jul 2020 07:04:15.258,22 Jul 2020 07:10:27.143,371.885
1223,22 Jul 2020 14:37:51.647,22 Jul 2020 14:47:38.576,586.929
1224,22 Jul 2020 16:10:24.612,22 Jul 2020 16:21:55.976,691.364
1225,22 Jul 2020 17:47:36.722,22 Jul 2020 17:54:00.577,383.855
1226,23 Jul 2020 03:37:00.889,23 Jul 2020 03:46:20.220,559.331
1227,23 Jul 2020 05:10:08.371,23 Jul 2020 05:21:40.710,692.339
1228,23 Jul 2020 06:44:58.947,23 Jul 2020 06:52:53.741,474.795
1229,23 Jul 2020 14:19:53.446,23 Jul 2020 14:28:37.337,523.891
1230,23 Jul 2020 15:51:38.231,23 Jul 2020 16:03:14.132,695.901
1231,23 Jul 2020 17:27:36.036,23 Jul 2020 17:36:02.625,506.589
1232,24 Jul 2020 03:18:49.999,24 Jul 2020 03:26:36.600,466.600
1233,24 Jul 2020 04:51:24.332,24 Jul 2020 05:03:00.027,695.695
1234,24 Jul 2020 06:25:53.446,24 Jul 2020 06:35:03.494,550.048
1235,24 Jul 2020 14:02:08.821,24 Jul 2020 14:09:28.498,439.677
1236,24 Jul 2020 15:33:00.993,24 Jul 2020 15:44:28.795,687.802
1237,24 Jul 2020 17:08:00.377,24 Jul 2020 17:17:46.247,585.870
1238,25 Jul 2020 03:01:04.950,25 Jul 2020 03:06:20.387,315.437
1239,25 Jul 2020 04:32:43.918,25 Jul 2020 04:44:10.051,686.133
1240,25 Jul 2020 06:06:54.340,25 Jul 2020 06:17:00.900,606.560
1241,25 Jul 2020 13:44:44.562,25 Jul 2020 13:50:05.365,320.803
1242,25 Jul 2020 15:14:32.749,25 Jul 2020 15:25:40.139,667.390
1243,25 Jul 2020 16:48:40.930,25 Jul 2020 16:59:19.897,638.967
1244,26 Jul 2020 04:14:07.753,26 Jul 2020 04:25:10.082,662.329
1245,26 Jul 2020 05:47:59.816,26 Jul 2020 05:58:47.888,648.072
1246,26 Jul 2020 07:24:13.331,26 Jul 2020 07:27:38.524,205.193
1247,26 Jul 2020 13:28:27.498,26 Jul 2020 13:29:41.138,73.641
1248,26 Jul 2020 14:56:13.678,26 Jul 2020 15:06:48.030,634.352
1249,26 Jul 2020 16:29:34.056,26 Jul 2020 16:40:46.957,672.901
1250,26 Jul 2020 18:09:08.874,26 Jul 2020 18:11:00.998,112.124
1251,27 Jul 2020 03:55:36.995,27 Jul 2020 04:05:58.851,621.856
1252,27 Jul 2020 05:29:09.014,27 Jul 2020 05:40:25.386,676.373
1253,27 Jul 2020 07:04:28.910,27 Jul 2020 07:10:39.394,370.485
1254,27 Jul 2020 14:38:04.368,27 Jul 2020 14:47:51.952,587.584
1255,27 Jul 2020 16:10:37.894,27 Jul 2020 16:22:09.122,691.229
1256,27 Jul 2020 17:47:51.064,27 Jul 2020 17:54:13.023,381.959
1257,28 Jul 2020 03:37:13.796,28 Jul 2020 03:46:33.986,560.190
1258,28 Jul 2020 05:10:21.587,28 Jul 2020 05:21:53.815,692.228
1259,28 Jul 2020 06:45:12.429,28 Jul 2020 06:53:06.234,473.805
1260,28 Jul 2020 14:20:06.023,28 Jul 2020 14:28:50.788,524.764
1261,28 Jul 2020 15:51:51.401,28 Jul 2020 16:03:27.319,695.918
1262,28 Jul 2020 17:27:49.969,28 Jul 2020 17:36:15.396,505.427
1263,29 Jul 2020 03:19:02.722,29 Jul 2020 03:26:50.627,467.905
1264,29 Jul 2020 04:51:37.510,29 Jul 2020 05:03:13.237,695.727
1265,29 Jul 2020 06:26:06.840,29 Jul 2020 06:35:16.145,549.305
1266,29 Jul 2020 14:02:21.208,29 Jul 2020 14:09:42.069,440.861
1267,29 Jul 2020 15:33:14.056,29 Jul 2020 15:44:42.028,687.972
1268,29 Jul 2020 17:08:14.082,29 Jul 2020 17:17:59.173,585.092
1269,30 Jul 2020 03:01:17.192,30 Jul 2020 03:06:34.980,317.788
1270,30 Jul 2020 04:32:57.053,30 Jul 2020 04:44:23.372,686.319
1271,30 Jul 2020 06:07:07.675,30 Jul 2020 06:17:13.680,606.004
1272,30 Jul 2020 13:44:56.615,30 Jul 2020 13:50:19.199,322.584
1273,30 Jul 2020 15:14:45.704,30 Jul 2020 15:25:53.414,667.709
1274,30 Jul 2020 16:48:54.466,30 Jul 2020 16:59:32.919,638.453
1275,31 Jul 2020 04:14:20.835,31 Jul 2020 04:25:23.525,662.689
1276,31 Jul 2020 05:48:13.107,31 Jul 2020 05:59:00.780,647.674
1277,31 Jul 2020 07:24:27.609,31 Jul 2020 07:27:50.075,202.467
1278,31 Jul 2020 13:28:36.472,31 Jul 2020 13:29:57.979,81.507
1279,31 Jul 2020 14:56:26.522,31 Jul 2020 15:07:01.350,634.828
1280,31 Jul 2020 16:29:47.458,31 Jul 2020 16:41:00.048,672.590
1281,31 Jul 2020 18:09:26.360,31 Jul 2020 18:11:10.378,104.018
1282,1 Aug 2020 03:55:50.007,1 Aug 2020 04:06:12.435,622.427
1283,1 Aug 2020 05:29:22.266,1 Aug 2020 05:40:38.386,676.119
1284,1 Aug 2020 07:04:42.562,1 Aug 2020 07:10:51.643,369.081
1285,1 Aug 2020 14:38:17.089,1 Aug 2020 14:48:05.326,588.237
1286,1 Aug 2020 16:10:51.176,1 Aug 2020 16:22:22.267,691.091
1287,1 Aug 2020 17:48:05.413,1 Aug 2020 17:54:25.457,380.044
1288,2 Aug 2020 03:37:26.705,2 Aug 2020 03:46:47.748,561.043
1289,2 Aug 2020 05:10:34.803,2 Aug 2020 05:22:06.918,692.115
1290,2 Aug 2020 06:45:25.911,2 Aug 2020 06:53:18.723,472.812
1291,2 Aug 2020 14:20:18.602,2 Aug 2020 14:29:04.233,525.631
1292,2 Aug 2020 15:52:04.573,2 Aug 2020 16:03:40.511,695.938
1293,2 Aug 2020 17:28:03.906,2 Aug 2020 17:36:28.164,504.258
1294,3 Aug 2020 03:19:15.448,3 Aug 2020 03:27:04.650,469.202
1295,3 Aug 2020 04:51:50.688,3 Aug 2020 05:03:26.445,695.758
1296,3 Aug 2020 06:26:20.232,3 Aug 2020 06:35:28.794,548.563
1297,3 Aug 2020 14:02:33.597,3 Aug 2020 14:09:55.637,442.039
1298,3 Aug 2020 15:33:27.122,3 Aug 2020 15:44:55.260,688.138
1299,3 Aug 2020 17:08:27.788,3 Aug 2020 17:18:12.098,584.310
1300,4 Aug 2020 03:01:29.442,4 Aug 2020 03:06:49.561,320.118
1301,4 Aug 2020 04:33:10.188,4 Aug 2020 04:44:36.691,686.503
1302,4 Aug 2020 06:07:21.011,4 Aug 2020 06:17:26.457,605.446
1303,4 Aug 2020 13:45:08.675,4 Aug 2020 13:50:33.026,324.351
1304,4 Aug 2020 15:14:58.661,4 Aug 2020 15:26:06.687,668.026
1305,4 Aug 2020 16:49:08.005,4 Aug 2020 16:59:45.940,637.935
1306,5 Aug 2020 04:14:33.918,5 Aug 2020 04:25:36.965,663.048
1307,5 Aug 2020 05:48:26.398,5 Aug 2020 05:59:13.671,647.273
1308,5 Aug 2020 07:24:41.908,5 Aug 2020 07:28:01.602,199.694
1309,5 Aug 2020 13:28:45.799,5 Aug 2020 13:30:14.464,88.665
1310,5 Aug 2020 14:56:39.366,5 Aug 2020 15:07:14.668,635.302
1311,5 Aug 2020 16:30:00.860,5 Aug 2020 16:41:13.137,672.278
1312,5 Aug 2020 18:09:44.192,5 Aug 2020 18:11:19.415,95.223
1313,6 Aug 2020 03:56:03.019,6 Aug 2020 04:06:26.016,622.997
1314,6 Aug 2020 05:29:35.519,6 Aug 2020 05:40:51.382,675.863
1315,6 Aug 2020 07:04:56.218,6 Aug 2020 07:11:03.884,367.667
1316,6 Aug 2020 14:38:29.811,6 Aug 2020 14:48:18.698,588.887
1317,6 Aug 2020 16:11:04.457,6 Aug 2020 16:22:35.410,690.952
1318,6 Aug 2020 17:48:19.767,6 Aug 2020 17:54:37.886,378.119
1319,7 Aug 2020 03:37:39.612,7 Aug 2020 03:47:01.506,561.894
1320,7 Aug 2020 05:10:48.018,7 Aug 2020 05:22:20.018,692.000
1321,7 Aug 2020 06:45:39.395,7 Aug 2020 06:53:31.208,471.813
1322,7 Aug 2020 14:20:31.181,7 Aug 2020 14:29:17.677,526.496
1323,7 Aug 2020 15:52:17.743,7 Aug 2020 16:03:53.700,695.957
1324,7 Aug 2020 17:28:17.843,7 Aug 2020 17:36:40.930,503.087
1325,8 Aug 2020 03:19:28.174,8 Aug 2020 03:27:18.668,470.494
1326,8 Aug 2020 04:52:03.864,8 Aug 2020 05:03:39.650,695.787
1327,8 Aug 2020 06:26:33.625,8 Aug 2020 06:35:41.438,547.813
1328,8 Aug 2020 14:02:45.989,8 Aug 2020 14:10:09.198,443.210
1329,8 Aug 2020 15:33:40.187,8 Aug 2020 15:45:08.489,688.302
1330,8 Aug 2020 17:08:41.488,8 Aug 2020 17:18:25.020,583.532
1331,9 Aug 2020 03:01:41.699,9 Aug 2020 03:07:04.129,322.429
1332,9 Aug 2020 04:33:23.320,9 Aug 2020 04:44:50.006,686.686
1333,9 Aug 2020 06:07:34.345,9 Aug 2020 06:17:39.230,604.885
1334,9 Aug 2020 13:45:20.740,9 Aug 2020 13:50:46.841,326.101
1335,9 Aug 2020 15:15:11.616,9 Aug 2020 15:26:19.957,668.341
1336,9 Aug 2020 16:49:21.543,9 Aug 2020 16:59:58.959,637.415
1337,10 Aug 2020 04:14:46.997,10 Aug 2020 04:25:50.402,663.404
1338,10 Aug 2020 05:48:39.687,10 Aug 2020 05:59:26.557,646.871
1339,10 Aug 2020 07:24:56.226,10 Aug 2020 07:28:13.099,196.873
1340,10 Aug 2020 13:28:55.402,10 Aug 2020 13:30:30.670,95.268
1341,10 Aug 2020 14:56:52.210,10 Aug 2020 15:07:27.982,635.772
1342,10 Aug 2020 16:30:14.260,10 Aug 2020 16:41:26.224,671.963
1343,10 Aug 2020 18:10:02.473,10 Aug 2020 18:11:27.996,85.524
1344,11 Aug 2020 03:56:16.028,11 Aug 2020 04:06:39.593,623.564
1345,11 Aug 2020 05:29:48.769,11 Aug 2020 05:41:04.375,675.606
1346,11 Aug 2020 07:05:09.874,11 Aug 2020 07:11:16.119,366.246
1347,11 Aug 2020 14:38:42.533,11 Aug 2020 14:48:32.066,589.533
1348,11 Aug 2020 16:11:17.738,11 Aug 2020 16:22:48.549,690.811
1349,11 Aug 2020 17:48:34.124,11 Aug 2020 17:54:50.305,376.181
1350,12 Aug 2020 03:37:52.518,12 Aug 2020 03:47:15.259,562.741
1351,12 Aug 2020 05:11:01.231,12 Aug 2020 05:22:33.115,691.884
1352,12 Aug 2020 06:45:52.877,12 Aug 2020 06:53:43.688,470.811
1353,12 Aug 2020 14:20:43.760,12 Aug 2020 14:29:31.118,527.357
1354,12 Aug 2020 15:52:30.912,12 Aug 2020 16:04:06.881,695.969
1355,12 Aug 2020 17:28:31.780,12 Aug 2020 17:36:53.690,501.910
1356,13 Aug 2020 03:19:40.903,13 Aug 2020 03:27:32.679,471.776
1357,13 Aug 2020 04:52:17.038,13 Aug 2020 05:03:52.852,695.814
1358,13 Aug 2020 06:26:47.017,13 Aug 2020 06:35:54.080,547.063
1359,13 Aug 2020 14:02:58.381,13 Aug 2020 14:10:22.756,444.375
1360,13 Aug 2020 15:33:53.245,13 Aug 2020 15:45:21.716,688.470
1361,13 Aug 2020 17:08:55.194,13 Aug 2020 17:18:37.938,582.744
1362,14 Aug 2020 03:01:53.966,14 Aug 2020 03:07:18.682,324.716
1363,14 Aug 2020 04:33:36.452,14 Aug 2020 04:45:03.318,686.866
1364,14 Aug 2020 06:07:47.677,14 Aug 2020 06:17:52.000,604.323
1365,14 Aug 2020 13:45:32.810,14 Aug 2020 13:51:00.651,327.841
1366,14 Aug 2020 15:15:24.571,14 Aug 2020 15:26:33.225,668.653
1367,14 Aug 2020 16:49:35.081,14 Aug 2020 17:00:11.974,636.893
1368,15 Aug 2020 04:15:00.077,15 Aug 2020 04:26:03.835,663.758
1369,15 Aug 2020 05:48:52.974,15 Aug 2020 05:59:39.441,646.467
1370,15 Aug 2020 07:25:10.562,15 Aug 2020 07:28:24.581,194.019
1371,15 Aug 2020 13:29:05.219,15 Aug 2020 13:30:46.660,101.441
1372,15 Aug 2020 14:57:05.054,15 Aug 2020 15:07:41.295,636.241
1373,15 Aug 2020 16:30:27.661,15 Aug 2020 16:41:39.308,671.647
1374,15 Aug 2020 18:10:21.394,15 Aug 2020 18:11:35.937,74.542
1375,16 Aug 2020 03:56:29.038,16 Aug 2020 04:06:53.167,624.128
1376,16 Aug 2020 05:30:02.018,16 Aug 2020 05:41:17.365,675.347
1377,16 Aug 2020 07:05:23.532,16 Aug 2020 07:11:28.350,364.819
1378,16 Aug 2020 14:38:55.255,16 Aug 2020 14:48:45.433,590.177
1379,16 Aug 2020 16:11:31.019,16 Aug 2020 16:23:01.687,690.669
1380,16 Aug 2020 17:48:48.489,16 Aug 2020 17:55:02.717,374.229
1381,17 Aug 2020 03:38:05.426,17 Aug 2020 03:47:29.010,563.584
1382,17 Aug 2020 05:11:14.443,17 Aug 2020 05:22:46.209,691.766
1383,17 Aug 2020 06:46:06.357,17 Aug 2020 06:53:56.166,469.809
1384,17 Aug 2020 14:20:56.341,17 Aug 2020 14:29:44.557,528.216
1385,17 Aug 2020 15:52:44.083,17 Aug 2020 16:04:20.069,695.987
1386,17 Aug 2020 17:28:45.721,17 Aug 2020 17:37:06.448,500.727
1387,18 Aug 2020 03:19:53.633,18 Aug 2020 03:27:46.686,473.053
1388,18 Aug 2020 04:52:30.213,18 Aug 2020 05:04:06.052,695.839
1389,18 Aug 2020 06:27:00.409,18 Aug 2020 06:36:06.719,546.309
1390,18 Aug 2020 14:03:10.776,18 Aug 2020 14:10:36.311,445.535
1391,18 Aug 2020 15:34:06.311,18 Aug 2020 15:45:34.942,688.631
1392,18 Aug 2020 17:09:08.901,18 Aug 2020 17:18:50.855,581.955
1393,19 Aug 2020 03:02:06.240,19 Aug 2020 03:07:33.226,326.986
1394,19 Aug 2020 04:33:49.584,19 Aug 2020 04:45:16.629,687.045
1395,19 Aug 2020 06:08:01.011,19 Aug 2020 06:18:04.768,603.758
1396,19 Aug 2020 13:45:44.887,19 Aug 2020 13:51:14.452,329.565
1397,19 Aug 2020 15:15:37.528,19 Aug 2020 15:26:46.491,668.964
1398,19 Aug 2020 16:49:48.621,19 Aug 2020 17:00:24.989,636.369
1399,20 Aug 2020 04:15:13.156,20 Aug 2020 04:26:17.267,664.111
1400,20 Aug 2020 05:49:06.263,20 Aug 2020 05:59:52.323,646.061
1401,20 Aug 2020 07:25:24.925,20 Aug 2020 07:28:36.036,191.111
1402,20 Aug 2020 13:29:15.230,20 Aug 2020 13:31:02.456,107.226
1403,20 Aug 2020 14:57:17.899,20 Aug 2020 15:07:54.606,636.707
