"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1059,9 Jul 2020 05:19:26.761,9 Jul 2020 05:30:33.601,666.840
1060,9 Jul 2020 06:57:24.546,9 Jul 2020 07:07:51.670,627.125
1061,9 Jul 2020 14:54:13.503,9 Jul 2020 15:00:53.638,400.135
1062,9 Jul 2020 16:28:39.168,9 Jul 2020 16:40:08.041,688.873
1063,9 Jul 2020 18:07:58.408,9 Jul 2020 18:17:11.081,552.672
1064,10 Jul 2020 04:25:38.686,10 Jul 2020 04:33:34.534,475.848
1065,10 Jul 2020 06:02:12.305,10 Jul 2020 06:13:48.378,696.073
1066,10 Jul 2020 07:41:02.588,10 Jul 2020 07:49:03.002,480.414
1067,10 Jul 2020 15:34:58.997,10 Jul 2020 15:44:46.415,587.418
1068,10 Jul 2020 17:11:35.452,10 Jul 2020 17:23:01.402,685.950
1069,10 Jul 2020 18:54:36.592,10 Jul 2020 18:57:37.294,180.702
1070,11 Jul 2020 05:07:35.601,11 Jul 2020 05:18:18.989,643.388
1071,11 Jul 2020 06:45:18.970,11 Jul 2020 06:56:11.199,652.228
1072,11 Jul 2020 08:26:18.163,11 Jul 2020 08:28:04.385,106.221
1073,11 Jul 2020 14:43:10.734,11 Jul 2020 14:48:24.929,314.196
1074,11 Jul 2020 16:16:49.269,11 Jul 2020 16:28:06.224,676.955
1075,11 Jul 2020 17:55:29.652,11 Jul 2020 18:05:28.094,598.442
1076,12 Jul 2020 04:14:13.366,12 Jul 2020 04:20:42.003,388.637
1077,12 Jul 2020 05:50:13.964,12 Jul 2020 06:01:49.640,695.676
1078,12 Jul 2020 07:28:48.263,12 Jul 2020 07:37:40.167,531.904
1079,12 Jul 2020 15:23:28.682,12 Jul 2020 15:32:36.197,547.515
1080,12 Jul 2020 16:59:31.166,12 Jul 2020 17:11:05.382,694.216
1081,12 Jul 2020 18:41:01.001,12 Jul 2020 18:46:51.074,350.072
1082,13 Jul 2020 04:55:47.351,13 Jul 2020 05:05:58.966,611.616
1083,13 Jul 2020 06:33:15.065,13 Jul 2020 06:44:26.635,671.570
1084,13 Jul 2020 08:13:08.719,13 Jul 2020 08:17:45.789,277.070
1085,13 Jul 2020 14:32:30.941,13 Jul 2020 14:35:35.797,184.856
1086,13 Jul 2020 16:05:03.323,13 Jul 2020 16:16:02.864,659.541
1087,13 Jul 2020 17:43:07.578,13 Jul 2020 17:53:41.010,633.432
1088,14 Jul 2020 04:03:09.896,14 Jul 2020 04:07:24.697,254.801
1089,14 Jul 2020 05:38:17.318,14 Jul 2020 05:49:46.810,689.492
1090,14 Jul 2020 07:16:37.133,14 Jul 2020 07:26:11.628,574.496
1091,14 Jul 2020 15:12:03.761,14 Jul 2020 15:20:23.085,499.324
1092,14 Jul 2020 16:47:31.035,14 Jul 2020 16:59:07.612,696.577
1093,14 Jul 2020 18:28:02.115,14 Jul 2020 18:35:31.113,448.998
1094,15 Jul 2020 04:44:02.812,15 Jul 2020 04:53:32.662,569.849
1095,15 Jul 2020 06:21:12.720,15 Jul 2020 06:32:38.092,685.373
1096,15 Jul 2020 08:00:35.325,15 Jul 2020 08:06:48.582,373.257
1097,15 Jul 2020 15:53:21.419,15 Jul 2020 16:03:57.884,636.465
1098,15 Jul 2020 17:30:51.177,15 Jul 2020 17:41:50.782,659.605
1099,16 Jul 2020 05:26:22.561,16 Jul 2020 05:37:39.684,677.123
1100,16 Jul 2020 07:04:28.465,16 Jul 2020 07:14:38.139,609.674
1101,16 Jul 2020 15:00:45.334,16 Jul 2020 15:08:06.014,440.680
1102,16 Jul 2020 16:35:34.917,16 Jul 2020 16:47:08.224,693.307
1103,16 Jul 2020 18:15:18.726,16 Jul 2020 18:23:58.492,519.766
1104,17 Jul 2020 04:32:23.325,17 Jul 2020 04:40:58.670,515.344
1105,17 Jul 2020 06:09:11.901,17 Jul 2020 06:20:45.626,693.725
1106,17 Jul 2020 07:48:12.725,17 Jul 2020 07:55:38.034,445.309
1107,17 Jul 2020 15:41:43.742,17 Jul 2020 15:51:51.118,607.376
1108,17 Jul 2020 17:18:39.791,17 Jul 2020 17:29:58.017,678.226
1109,18 Jul 2020 05:14:29.962,18 Jul 2020 05:25:27.952,657.991
1110,18 Jul 2020 06:52:21.834,18 Jul 2020 07:03:00.148,638.314
1111,18 Jul 2020 14:49:35.513,18 Jul 2020 14:55:42.868,367.355
1112,18 Jul 2020 16:23:42.729,18 Jul 2020 16:35:07.297,684.568
1113,18 Jul 2020 18:02:45.350,18 Jul 2020 18:12:18.576,573.227
1114,19 Jul 2020 04:20:51.377,19 Jul 2020 04:28:14.404,443.027
1115,19 Jul 2020 05:57:12.628,19 Jul 2020 06:08:49.222,696.595
1116,19 Jul 2020 07:35:55.984,19 Jul 2020 07:44:19.089,503.105
1117,19 Jul 2020 15:30:10.585,19 Jul 2020 15:39:42.292,571.707
1118,19 Jul 2020 17:06:32.976,19 Jul 2020 17:18:03.114,690.138
1119,19 Jul 2020 18:48:48.376,19 Jul 2020 18:53:15.696,267.319
1120,20 Jul 2020 05:02:39.938,20 Jul 2020 05:13:11.168,631.230
1121,20 Jul 2020 06:40:16.974,20 Jul 2020 06:51:17.953,660.979
1122,20 Jul 2020 08:20:39.294,20 Jul 2020 08:23:56.545,197.251
1123,20 Jul 2020 14:38:39.662,20 Jul 2020 14:43:08.305,268.643
1124,20 Jul 2020 16:11:54.475,20 Jul 2020 16:23:04.844,670.369
1125,20 Jul 2020 17:50:19.537,20 Jul 2020 18:00:33.735,614.198
1126,21 Jul 2020 04:09:32.738,21 Jul 2020 04:15:13.990,341.252
1127,21 Jul 2020 05:45:14.978,21 Jul 2020 05:56:48.797,693.819
1128,21 Jul 2020 07:23:43.107,21 Jul 2020 07:32:53.755,550.648
1129,21 Jul 2020 15:18:42.425,21 Jul 2020 15:27:30.967,528.542
1130,21 Jul 2020 16:54:30.448,21 Jul 2020 17:06:06.342,695.894
1131,21 Jul 2020 18:35:33.775,21 Jul 2020 18:42:09.746,395.971
1132,22 Jul 2020 04:50:53.115,22 Jul 2020 05:00:48.656,595.542
1133,22 Jul 2020 06:28:13.730,22 Jul 2020 06:39:31.717,677.987
1134,22 Jul 2020 08:07:52.702,22 Jul 2020 08:13:14.031,321.329
1135,22 Jul 2020 14:28:29.726,22 Jul 2020 14:29:50.387,80.661
1136,22 Jul 2020 16:00:10.195,22 Jul 2020 16:11:00.821,650.626
1137,22 Jul 2020 17:37:59.925,22 Jul 2020 17:48:45.251,645.326
1138,23 Jul 2020 03:58:52.104,23 Jul 2020 04:01:32.600,160.496
1139,23 Jul 2020 05:33:19.095,23 Jul 2020 05:44:44.204,685.109
1140,23 Jul 2020 07:11:33.077,23 Jul 2020 07:21:23.083,590.007
1141,23 Jul 2020 15:07:20.043,23 Jul 2020 15:15:16.370,476.327
1142,23 Jul 2020 16:42:31.999,23 Jul 2020 16:54:07.886,695.887
1143,23 Jul 2020 18:22:42.400,23 Jul 2020 18:30:43.468,481.068
1144,24 Jul 2020 04:39:10.474,24 Jul 2020 04:48:19.364,548.890
1145,24 Jul 2020 06:16:12.022,24 Jul 2020 06:27:41.538,689.517
1146,24 Jul 2020 07:55:24.813,24 Jul 2020 08:02:10.262,405.449
1147,24 Jul 2020 15:48:30.025,24 Jul 2020 15:58:55.123,625.098
1148,24 Jul 2020 17:25:45.679,24 Jul 2020 17:36:53.904,668.225
1149,25 Jul 2020 05:21:25.194,25 Jul 2020 05:32:35.201,670.007
1150,25 Jul 2020 06:59:25.299,25 Jul 2020 07:09:47.670,622.371
1151,25 Jul 2020 14:56:04.842,25 Jul 2020 15:02:57.123,412.281
1152,25 Jul 2020 16:30:37.527,25 Jul 2020 16:42:07.851,690.324
1153,25 Jul 2020 18:10:03.598,25 Jul 2020 18:19:07.406,543.808
1154,26 Jul 2020 04:27:33.723,26 Jul 2020 04:35:41.508,487.786
1155,26 Jul 2020 06:04:11.841,26 Jul 2020 06:15:47.434,695.593
1156,26 Jul 2020 07:43:05.008,26 Jul 2020 07:50:55.857,470.848
1157,26 Jul 2020 15:36:54.191,26 Jul 2020 15:46:47.541,593.350
1158,26 Jul 2020 17:13:36.244,26 Jul 2020 17:25:00.208,683.964
1159,26 Jul 2020 18:57:04.108,26 Jul 2020 18:59:13.004,128.897
1160,27 Jul 2020 05:09:33.608,27 Jul 2020 05:20:21.430,647.822
1161,27 Jul 2020 06:47:19.430,27 Jul 2020 06:58:07.902,648.472
1162,27 Jul 2020 08:29:01.320,27 Jul 2020 08:29:14.978,13.658
1163,27 Jul 2020 14:44:59.819,27 Jul 2020 14:50:30.241,330.423
1164,27 Jul 2020 16:18:46.973,27 Jul 2020 16:30:06.290,679.317
1165,27 Jul 2020 17:57:33.591,27 Jul 2020 18:07:25.232,591.641
1166,28 Jul 2020 04:16:06.262,28 Jul 2020 04:22:51.586,405.325
1167,28 Jul 2020 05:52:13.229,28 Jul 2020 06:03:49.367,696.139
1168,28 Jul 2020 07:30:50.046,28 Jul 2020 07:39:34.076,524.030
1169,28 Jul 2020 15:25:23.046,28 Jul 2020 15:34:37.742,554.696
1170,28 Jul 2020 17:01:31.244,28 Jul 2020 17:13:04.499,693.255
1171,28 Jul 2020 18:43:12.818,28 Jul 2020 18:48:41.982,329.164
1172,29 Jul 2020 04:57:44.826,29 Jul 2020 05:08:02.353,617.527
1173,29 Jul 2020 06:35:15.257,29 Jul 2020 06:46:24.003,668.746
1174,29 Jul 2020 08:15:15.800,29 Jul 2020 08:19:32.882,257.082
1175,29 Jul 2020 14:34:14.154,29 Jul 2020 14:37:46.559,212.405
1176,29 Jul 2020 16:07:00.365,29 Jul 2020 16:18:03.191,662.826
1177,29 Jul 2020 17:45:10.490,29 Jul 2020 17:55:38.751,628.261
1178,30 Jul 2020 04:04:57.386,30 Jul 2020 04:09:40.185,282.799
1179,30 Jul 2020 05:40:16.296,30 Jul 2020 05:51:47.229,690.933
1180,30 Jul 2020 07:18:38.443,30 Jul 2020 07:28:06.418,567.975
1181,30 Jul 2020 15:13:57.167,30 Jul 2020 15:22:25.167,508.000
1182,30 Jul 2020 16:49:30.434,30 Jul 2020 17:01:07.011,696.577
1183,30 Jul 2020 18:30:10.261,30 Jul 2020 18:37:25.207,434.946
1184,31 Jul 2020 04:45:59.600,31 Jul 2020 04:55:37.171,577.571
1185,31 Jul 2020 06:23:12.658,31 Jul 2020 06:34:36.116,683.458
1186,31 Jul 2020 08:02:39.550,31 Jul 2020 08:08:38.958,359.408
1187,31 Jul 2020 15:55:17.777,31 Jul 2020 16:05:58.489,640.712
1188,31 Jul 2020 17:32:53.198,31 Jul 2020 17:43:48.996,655.798
1189,1 Aug 2020 05:28:21.208,1 Aug 2020 05:39:40.832,679.624
1190,1 Aug 2020 07:06:29.406,1 Aug 2020 07:16:33.714,604.308
1191,1 Aug 2020 15:02:37.553,1 Aug 2020 15:10:08.862,451.310
1192,1 Aug 2020 16:37:33.654,1 Aug 2020 16:49:07.888,694.234
1193,1 Aug 2020 18:17:24.811,1 Aug 2020 18:25:54.183,509.372
1194,2 Aug 2020 04:34:19.145,2 Aug 2020 04:43:04.586,525.441
1195,2 Aug 2020 06:11:11.586,2 Aug 2020 06:22:44.303,692.717
1196,2 Aug 2020 07:50:15.641,2 Aug 2020 07:57:30.144,434.503
1197,2 Aug 2020 15:43:39.380,2 Aug 2020 15:53:52.036,612.656
1198,2 Aug 2020 17:20:41.013,2 Aug 2020 17:31:56.620,675.607
1199,3 Aug 2020 05:16:28.226,3 Aug 2020 05:27:29.891,661.665
1200,3 Aug 2020 06:54:22.460,3 Aug 2020 07:04:56.450,633.990
1201,3 Aug 2020 14:51:26.064,3 Aug 2020 14:57:46.957,380.892
1202,3 Aug 2020 16:25:40.816,3 Aug 2020 16:37:07.212,686.396
1203,3 Aug 2020 18:04:49.985,3 Aug 2020 18:14:15.273,565.287
1204,4 Aug 2020 04:22:45.688,4 Aug 2020 04:30:22.297,456.609
1205,4 Aug 2020 05:59:12.050,4 Aug 2020 06:10:48.556,696.506
1206,4 Aug 2020 07:37:58.108,4 Aug 2020 07:46:12.408,494.300
1207,4 Aug 2020 15:32:05.448,4 Aug 2020 15:41:43.579,578.131
1208,4 Aug 2020 17:08:33.461,4 Aug 2020 17:20:02.053,688.592
1209,4 Aug 2020 18:51:05.016,4 Aug 2020 18:55:02.073,237.058
1210,5 Aug 2020 05:04:37.739,5 Aug 2020 05:15:13.986,636.248
1211,5 Aug 2020 06:42:17.319,5 Aug 2020 06:53:14.935,657.616
1212,5 Aug 2020 08:22:51.260,5 Aug 2020 08:25:38.507,167.246
1213,5 Aug 2020 14:40:27.180,5 Aug 2020 14:45:15.004,287.823
1214,5 Aug 2020 16:13:51.899,5 Aug 2020 16:25:05.016,673.117
1215,5 Aug 2020 17:52:23.026,5 Aug 2020 18:02:31.145,608.118
1216,6 Aug 2020 04:11:24.120,6 Aug 2020 04:17:25.291,361.171
1217,6 Aug 2020 05:47:14.126,6 Aug 2020 05:58:48.807,694.682
1218,6 Aug 2020 07:25:44.682,6 Aug 2020 07:34:48.047,543.365
1219,6 Aug 2020 15:20:36.411,6 Aug 2020 15:29:32.711,536.299
1220,6 Aug 2020 16:56:30.236,6 Aug 2020 17:08:05.577,695.341
1221,6 Aug 2020 18:37:43.715,6 Aug 2020 18:44:02.322,378.607
1222,7 Aug 2020 04:52:50.330,7 Aug 2020 05:02:52.482,602.152
1223,7 Aug 2020 06:30:13.814,7 Aug 2020 06:41:29.363,675.549
1224,7 Aug 2020 08:09:58.239,7 Aug 2020 08:15:02.841,304.602
1225,7 Aug 2020 14:30:00.596,7 Aug 2020 14:32:13.306,132.710
1226,7 Aug 2020 16:02:06.954,7 Aug 2020 16:13:01.262,654.308
1227,7 Aug 2020 17:40:02.450,7 Aug 2020 17:50:43.200,640.750
1228,8 Aug 2020 04:00:31.988,8 Aug 2020 04:03:55.901,203.913
1229,8 Aug 2020 05:35:17.937,8 Aug 2020 05:46:44.920,686.984
1230,8 Aug 2020 07:13:34.224,8 Aug 2020 07:23:18.207,583.983
1231,8 Aug 2020 15:09:12.990,8 Aug 2020 15:17:18.732,485.742
1232,8 Aug 2020 16:44:31.117,8 Aug 2020 16:56:07.396,696.278
1233,8 Aug 2020 18:24:49.576,8 Aug 2020 18:32:38.334,468.758
1234,9 Aug 2020 04:41:06.905,9 Aug 2020 04:50:24.415,557.509
1235,9 Aug 2020 06:18:11.852,9 Aug 2020 06:29:39.834,687.982
1236,9 Aug 2020 07:57:28.391,9 Aug 2020 08:04:01.453,393.061
1237,9 Aug 2020 15:50:26.087,9 Aug 2020 16:00:55.851,629.764
1238,9 Aug 2020 17:27:47.356,9 Aug 2020 17:38:52.293,664.937
1239,10 Aug 2020 05:23:23.687,10 Aug 2020 05:34:36.670,672.984
1240,10 Aug 2020 07:01:26.100,10 Aug 2020 07:11:43.552,617.452
1241,10 Aug 2020 14:57:56.448,10 Aug 2020 15:05:00.403,423.955
1242,10 Aug 2020 16:32:35.986,10 Aug 2020 16:44:07.618,691.632
1243,10 Aug 2020 18:12:09.030,10 Aug 2020 18:21:03.561,534.531
1244,11 Aug 2020 04:29:29.006,11 Aug 2020 04:37:48.155,499.149
1245,11 Aug 2020 06:06:11.414,11 Aug 2020 06:17:46.379,694.965
1246,11 Aug 2020 07:45:07.551,11 Aug 2020 07:52:48.507,460.956
1247,11 Aug 2020 15:38:49.511,11 Aug 2020 15:48:48.602,599.091
1248,11 Aug 2020 17:15:37.150,11 Aug 2020 17:26:58.960,681.810
1249,11 Aug 2020 19:00:02.099,11 Aug 2020 19:00:18.320,16.221
1250,12 Aug 2020 05:11:31.688,12 Aug 2020 05:22:23.719,652.031
1251,12 Aug 2020 06:49:19.933,12 Aug 2020 07:00:04.485,644.552
1252,12 Aug 2020 14:46:49.386,12 Aug 2020 14:52:35.139,345.754
1253,12 Aug 2020 16:20:44.785,12 Aug 2020 16:32:06.307,681.522
1254,12 Aug 2020 17:59:37.718,12 Aug 2020 18:09:22.249,584.531
1255,13 Aug 2020 04:17:59.623,13 Aug 2020 04:25:00.620,420.996
1256,13 Aug 2020 05:54:12.538,13 Aug 2020 06:05:48.979,696.440
1257,13 Aug 2020 07:32:51.916,13 Aug 2020 07:41:27.819,515.904
1258,13 Aug 2020 15:27:17.551,13 Aug 2020 15:36:39.203,561.652
1259,13 Aug 2020 17:03:31.432,13 Aug 2020 17:15:03.568,692.136
1260,13 Aug 2020 18:45:25.622,13 Aug 2020 18:50:31.972,306.349
1261,14 Aug 2020 04:59:42.398,14 Aug 2020 05:10:05.572,623.174
1262,14 Aug 2020 06:37:15.489,14 Aug 2020 06:48:21.262,665.773
1263,14 Aug 2020 08:17:23.769,14 Aug 2020 08:21:19.010,235.240
1264,14 Aug 2020 14:35:59.070,14 Aug 2020 14:39:55.680,236.610
1265,14 Aug 2020 16:08:57.515,14 Aug 2020 16:20:03.470,665.955
1266,14 Aug 2020 17:47:13.558,14 Aug 2020 17:57:36.396,622.838
1267,15 Aug 2020 04:06:46.348,15 Aug 2020 04:11:54.113,307.766
1268,15 Aug 2020 05:42:15.318,15 Aug 2020 05:53:47.525,692.207
1269,15 Aug 2020 07:20:39.825,15 Aug 2020 07:30:01.070,561.245
1270,15 Aug 2020 15:15:50.746,15 Aug 2020 15:24:27.146,516.400
1271,15 Aug 2020 16:51:29.939,15 Aug 2020 17:03:06.361,696.423
1272,15 Aug 2020 18:32:18.848,15 Aug 2020 18:39:18.929,420.081
1273,16 Aug 2020 04:47:56.514,16 Aug 2020 04:57:41.476,584.962
1274,16 Aug 2020 06:25:12.634,16 Aug 2020 06:36:34.029,681.395
1275,16 Aug 2020 08:04:44.079,16 Aug 2020 08:10:28.953,344.874
1276,16 Aug 2020 15:57:14.249,16 Aug 2020 16:07:59.039,644.790
1277,16 Aug 2020 17:34:55.356,16 Aug 2020 17:45:47.139,651.782
1278,17 Aug 2020 03:56:51.237,17 Aug 2020 03:57:26.426,35.189
1279,17 Aug 2020 05:30:19.909,17 Aug 2020 05:41:41.853,681.943
1280,17 Aug 2020 07:08:30.403,17 Aug 2020 07:18:29.161,598.758
1281,17 Aug 2020 15:04:29.989,17 Aug 2020 15:12:11.555,461.566
1282,17 Aug 2020 16:39:32.496,17 Aug 2020 16:51:07.500,695.004
1283,17 Aug 2020 18:19:31.180,17 Aug 2020 18:27:49.658,498.478
1284,18 Aug 2020 04:36:15.151,18 Aug 2020 04:45:10.244,535.093
1285,18 Aug 2020 06:13:11.307,18 Aug 2020 06:24:42.866,691.559
1286,18 Aug 2020 07:52:18.723,18 Aug 2020 07:59:22.008,423.285
1287,18 Aug 2020 15:45:35.138,18 Aug 2020 15:55:52.894,617.756
1288,18 Aug 2020 17:22:42.359,18 Aug 2020 17:33:55.167,672.808
1289,19 Aug 2020 05:18:26.554,19 Aug 2020 05:29:31.691,665.137
1290,19 Aug 2020 06:56:23.131,19 Aug 2020 07:06:52.626,629.495
1291,19 Aug 2020 14:53:16.947,19 Aug 2020 14:59:50.782,393.835
1292,19 Aug 2020 16:27:39.002,19 Aug 2020 16:39:07.080,688.078
1293,19 Aug 2020 18:06:54.826,19 Aug 2020 18:16:11.826,557.000
1294,20 Aug 2020 04:24:40.304,20 Aug 2020 04:32:29.798,469.494
1295,20 Aug 2020 06:01:11.519,20 Aug 2020 06:12:47.775,696.257
1296,20 Aug 2020 07:40:00.338,20 Aug 2020 07:48:05.545,485.206
1297,20 Aug 2020 15:34:00.439,20 Aug 2020 15:43:44.796,584.357
1298,20 Aug 2020 17:10:34.061,20 Aug 2020 17:22:00.940,686.879
1299,20 Aug 2020 18:53:24.310,20 Aug 2020 18:56:45.868,201.558
1300,21 Aug 2020 05:06:35.619,21 Aug 2020 05:17:16.646,641.027
1301,21 Aug 2020 06:44:17.705,21 Aug 2020 06:55:11.803,654.098
1302,21 Aug 2020 08:25:06.670,21 Aug 2020 08:27:16.944,130.274
1303,21 Aug 2020 14:42:15.401,21 Aug 2020 14:47:21.064,305.663
1304,21 Aug 2020 16:15:49.434,21 Aug 2020 16:27:05.140,675.707
1305,21 Aug 2020 17:54:26.687,21 Aug 2020 18:04:28.441,601.755
1306,22 Aug 2020 04:13:16.176,22 Aug 2020 04:19:35.831,379.655
1307,22 Aug 2020 05:49:13.314,22 Aug 2020 06:00:48.699,695.385
1308,22 Aug 2020 07:27:46.327,22 Aug 2020 07:36:42.181,535.854
1309,22 Aug 2020 15:22:30.544,22 Aug 2020 15:31:34.367,543.824
1310,22 Aug 2020 16:58:30.134,22 Aug 2020 17:10:04.767,694.633
1311,22 Aug 2020 18:39:54.313,22 Aug 2020 18:45:54.310,359.997
1312,23 Aug 2020 04:54:47.648,23 Aug 2020 05:04:56.129,608.481
1313,23 Aug 2020 06:32:13.936,23 Aug 2020 06:43:26.893,672.957
1314,23 Aug 2020 08:12:04.301,23 Aug 2020 08:16:51.055,286.755
1315,23 Aug 2020 14:31:39.242,23 Aug 2020 14:34:28.517,169.275
1316,23 Aug 2020 16:04:03.822,23 Aug 2020 16:15:01.648,657.826
1317,23 Aug 2020 17:42:05.122,23 Aug 2020 17:52:41.068,635.946
1318,24 Aug 2020 04:02:16.021,24 Aug 2020 04:06:14.962,238.941
1319,24 Aug 2020 05:37:16.828,24 Aug 2020 05:48:45.509,688.681
1320,24 Aug 2020 07:15:35.431,24 Aug 2020 07:25:13.196,577.765
1321,24 Aug 2020 15:11:06.119,24 Aug 2020 15:19:20.974,494.855
1322,24 Aug 2020 16:46:30.341,24 Aug 2020 16:58:06.856,696.515
1323,24 Aug 2020 18:26:57.112,24 Aug 2020 18:34:32.908,455.796
1324,25 Aug 2020 04:43:03.477,25 Aug 2020 04:52:29.235,565.758
1325,25 Aug 2020 06:20:11.718,25 Aug 2020 06:31:38.015,686.297
1326,25 Aug 2020 07:59:32.201,25 Aug 2020 08:05:52.335,380.133
1327,25 Aug 2020 15:52:22.264,25 Aug 2020 16:02:56.525,634.261
1328,25 Aug 2020 17:29:49.163,25 Aug 2020 17:40:50.607,661.444
1329,26 Aug 2020 05:25:22.237,26 Aug 2020 05:36:38.001,675.764
1330,26 Aug 2020 07:03:26.951,26 Aug 2020 07:13:39.307,612.356
1331,26 Aug 2020 14:59:48.309,26 Aug 2020 15:07:03.495,435.186
1332,26 Aug 2020 16:34:34.553,26 Aug 2020 16:46:07.336,692.783
1333,26 Aug 2020 18:14:14.702,26 Aug 2020 18:22:59.537,524.836
1334,27 Aug 2020 04:31:24.508,27 Aug 2020 04:39:54.491,509.983
1335,27 Aug 2020 06:08:11.029,27 Aug 2020 06:19:45.216,694.187
1336,27 Aug 2020 07:47:10.226,27 Aug 2020 07:54:40.943,450.718
1337,27 Aug 2020 15:40:44.953,27 Aug 2020 15:50:49.599,604.646
1338,27 Aug 2020 17:17:38.177,27 Aug 2020 17:28:57.649,679.472
1339,28 Aug 2020 05:13:29.839,28 Aug 2020 05:24:25.864,656.025
1340,28 Aug 2020 06:51:20.479,28 Aug 2020 07:02:00.953,640.474
1341,28 Aug 2020 14:48:39.370,28 Aug 2020 14:54:39.675,360.305
1342,28 Aug 2020 16:22:42.697,28 Aug 2020 16:34:06.280,683.583
1343,28 Aug 2020 18:01:42.037,28 Aug 2020 18:11:19.138,577.101
1344,29 Aug 2020 04:19:53.393,29 Aug 2020 04:27:09.163,435.770
1345,29 Aug 2020 05:56:11.891,29 Aug 2020 06:07:48.474,696.583
1346,29 Aug 2020 07:34:53.874,29 Aug 2020 07:43:21.394,507.521
1347,29 Aug 2020 15:29:12.194,29 Aug 2020 15:38:40.585,568.391
1348,29 Aug 2020 17:05:31.733,29 Aug 2020 17:17:02.580,690.847
1349,29 Aug 2020 18:47:39.658,29 Aug 2020 18:52:20.810,281.152
1350,30 Aug 2020 05:01:40.060,30 Aug 2020 05:12:08.622,628.562
1351,30 Aug 2020 06:39:15.762,30 Aug 2020 06:50:18.405,662.643
1352,30 Aug 2020 08:19:32.915,30 Aug 2020 08:23:03.887,210.972
1353,30 Aug 2020 14:37:45.221,30 Aug 2020 14:42:03.630,258.409
1354,30 Aug 2020 16:10:54.773,30 Aug 2020 16:22:03.700,668.926
1355,30 Aug 2020 17:49:16.787,30 Aug 2020 17:59:33.951,617.164
1356,31 Aug 2020 04:08:36.430,31 Aug 2020 04:14:06.828,330.399
1357,31 Aug 2020 05:44:14.387,31 Aug 2020 05:55:47.703,693.316
1358,31 Aug 2020 07:22:41.271,31 Aug 2020 07:31:55.574,554.303
1359,31 Aug 2020 15:17:44.481,31 Aug 2020 15:26:29.021,524.540
1360,31 Aug 2020 16:53:29.552,31 Aug 2020 17:05:05.662,696.110
1361,31 Aug 2020 18:34:27.926,31 Aug 2020 18:41:12.236,404.310
1362,1 Sep 2020 04:49:53.547,1 Sep 2020 04:59:45.581,592.034
1363,1 Sep 2020 06:27:12.651,1 Sep 2020 06:38:31.834,679.183
1364,1 Sep 2020 08:06:48.962,1 Sep 2020 08:12:18.515,329.552
1365,1 Sep 2020 14:27:55.557,1 Sep 2020 14:28:25.652,30.095
1366,1 Sep 2020 15:59:10.832,1 Sep 2020 16:09:59.544,648.712
1367,1 Sep 2020 17:36:57.655,1 Sep 2020 17:47:45.199,647.544
1368,2 Sep 2020 03:58:04.288,2 Sep 2020 04:00:16.682,132.393
1369,2 Sep 2020 05:32:18.663,2 Sep 2020 05:43:42.743,684.080
1370,2 Sep 2020 07:10:31.452,2 Sep 2020 07:20:24.476,593.023
1371,2 Sep 2020 15:06:22.635,2 Sep 2020 15:14:14.102,471.468
1372,2 Sep 2020 16:41:31.444,2 Sep 2020 16:53:07.070,695.627
1373,2 Sep 2020 18:21:37.849,2 Sep 2020 18:29:44.902,487.053
1374,3 Sep 2020 04:38:11.328,3 Sep 2020 04:47:15.645,544.317
1375,3 Sep 2020 06:15:11.072,3 Sep 2020 06:26:41.317,690.245
1376,3 Sep 2020 07:54:21.987,3 Sep 2020 08:01:13.613,411.626
1377,3 Sep 2020 15:47:31.016,3 Sep 2020 15:57:53.693,622.678
1378,3 Sep 2020 17:24:43.831,3 Sep 2020 17:35:53.642,669.811
1379,4 Sep 2020 05:20:24.945,4 Sep 2020 05:31:33.349,668.404
1380,4 Sep 2020 06:58:23.849,4 Sep 2020 07:08:48.682,624.833
1381,4 Sep 2020 14:55:08.133,4 Sep 2020 15:01:54.366,406.233
1382,4 Sep 2020 16:29:37.296,4 Sep 2020 16:41:06.907,689.611
1383,4 Sep 2020 18:08:59.894,4 Sep 2020 18:18:08.223,548.329
1384,5 Sep 2020 04:26:35.197,5 Sep 2020 04:34:36.936,481.739
1385,5 Sep 2020 06:03:11.021,5 Sep 2020 06:14:46.881,695.861
1386,5 Sep 2020 07:42:02.683,5 Sep 2020 07:49:58.488,475.805
1387,5 Sep 2020 15:35:55.559,5 Sep 2020 15:45:45.943,590.384
1388,5 Sep 2020 17:12:34.782,5 Sep 2020 17:23:59.765,684.983
1389,5 Sep 2020 18:55:48.015,5 Sep 2020 18:58:25.331,157.316
1390,6 Sep 2020 05:08:33.576,6 Sep 2020 05:19:19.151,645.575
1391,6 Sep 2020 06:46:18.132,6 Sep 2020 06:57:08.549,650.417
1392,6 Sep 2020 08:27:30.259,6 Sep 2020 08:28:47.117,76.858
1393,6 Sep 2020 14:44:04.215,6 Sep 2020 14:49:26.596,322.381
1394,6 Sep 2020 16:17:47.076,6 Sep 2020 16:29:05.214,678.138
1395,6 Sep 2020 17:56:30.524,6 Sep 2020 18:06:25.634,595.110
1396,7 Sep 2020 04:15:08.802,7 Sep 2020 04:21:45.709,396.907
1397,7 Sep 2020 05:51:12.551,7 Sep 2020 06:02:48.470,695.919
1398,7 Sep 2020 07:29:48.053,7 Sep 2020 07:38:36.160,528.107
